brand,screen,battery,ram,camera,storage,price,phone_name,brand_photo,phone_photo
Gionee,6.0,10000,8,16.0,128,170.0,Gionee M30,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m30.jpg
Gionee,6.52,4000,4,16.0,64,140.0,Gionee S12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-s12.jpg
Gionee,6.55,5100,4,48.0,64,150.0,Gionee M12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m12.jpg
Gionee,6.53,4000,6,16.0,128,100.0,Gionee K30 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-k30-pro.jpg
Gionee,6.1,3200,2,13.0,16,80.0,Gionee P12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p12.jpg
Gionee,6.52,6000,3,13.0,32,80.0,Gionee Max Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-max-pro.jpg
Gionee,6.82,6000,3,13.0,64,120.0,Gionee P15 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p15-pro.jpg
Gionee,6.53,5000,6,16.0,128,120.0,Gionee M3,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m3.jpg
Gionee,6.67,5100,6,48.0,128,180.0,Gionee M15,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m15.jpg
Gionee,6.52,5000,2,13.0,32,100.0,Gionee P15,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p15.jpg
Lava,6.5,5000,8,50.0,128,100.0,Lava O2,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/59927-lava-o2.jpg
Lava,6.67,5000,8,64.0,128,200.0,Lava Blaze Curve,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/59441-lava-blaze-curve.jpg
Lava,6.5,5000,8,50.0,128,100.0,Lava Yuva 3 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/57639-lava-yuva-3-pro.jpg
Lava,6.56,5000,4,50.0,64,110.0,Lava Blaze 2 5G,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/56691-lava-blaze-2-5g.jpg
Lava,6.52,5000,3,8.0,32,80.0,Lava Z3 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/55185-lava-z3-pro.jpg
Lava,6.5,5000,8,50.0,128,110.0,Lava Blaze 2 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/55173-lava-blaze-2-pro.jpg
Lava,6.5,5000,3,13.0,64,80.0,Lava Yuva 2,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/54049-lava-yuva-2.jpg
Lava,6.52,5000,4,13.0,64,90.0,Lava Yuva 2 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/48021-lava-yuva-2-pro.jpg
Lava,6.52,4000,3,8.0,32,80.0,Lava X3,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/45661-lava-x3.jpg
Lava,6.52,5000,4,13.0,64,110.0,Lava Blaze Nxt,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/44799-lava-blaze-nxt.jpg
Lava,6.52,5000,3,13.0,32,100.0,Lava Yuva Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/lava-yuva-pro.jpg
Lava,6.52,5000,4,50.0,64,130.0,Lava Blaze Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/lava-blaze-pro.jpg
T-Mobile,6.82,5000,6,50.0,128,210.0,T-Mobile REVVL 6x Pro,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/54713-t-mobile-revvl-6x-pro.jpg
T-Mobile,6.52,4500,4,50.0,64,190.0,T-Mobile REVVL 6x,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/54719-t-mobile-revvl-6x.jpg
T-Mobile,6.82,5000,6,50.0,128,220.0,T-Mobile REVVL 6 Pro,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/44023-t-mobile-revvl-6-pro-5g.jpg
T-Mobile,6.52,4500,4,13.0,64,170.0,T-Mobile REVVL 6,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/44001-t-mobile-revvl-6-5g.jpg
T-Mobile,5.7,3000,3,13.0,32,180.0,T-Mobile Revvlry,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvlry.jpg
T-Mobile,6.24,3000,4,16.0,64,310.0,T-Mobile Revvlry+,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvlry-plus.jpg
T-Mobile,6.22,3500,2,13.0,32,100.0,T-Mobile REVVL 4,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvl-4.jpg
T-Mobile,6.52,4000,4,16.0,64,160.0,T-Mobile REVVL 4+,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvl-4-plus.jpg
T-Mobile,6.53,4500,6,48.0,128,340.0,T-Mobile REVVL 5G,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvl-5g.jpg
T-Mobile,6.82,5000,4,16.0,64,170.0,T-Mobile REVVL V+ 5G,https://cdn.kalvo.com/lib/img/brands/t-mobile.svg,https://cdn.kalvo.com/uploads/img/large/t-mobile-revvl-v-plus-5g.jpg
TCL,6.6,5010,4,50.0,128,171.22,TCL 50 5G,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/60289-tcl-50-5g.jpg
TCL,6.78,5010,4,50.0,128,188.39,TCL 50 SE,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/60297-tcl-50-se.jpg
TCL,6.1,3000,3,13.0,32,70.0,TCL 30 LE,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/55373-tcl-30-le.jpg
TCL,6.6,5000,6,50.0,256,250.0,TCL 40 NxtPaper 5G,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/54915-tcl-40-nxtpaper-5g.jpg
TCL,6.78,5010,8,50.0,256,200.0,TCL 40 NxtPaper,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/54903-tcl-40-nxtpaper.jpg
TCL,6.6,5000,3,13.0,32,110.0,TCL 406,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/48245-tcl-406.jpg
TCL,6.56,5000,4,50.0,64,190.0,TCL 40 X,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/48233-tcl-40-x.jpg
TCL,6.75,5000,4,50.0,128,140.0,TCL 40 XL,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/48209-tcl-40-xl.jpg
TCL,6.0,3000,3,13.0,32,100.0,TCL Ion X,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/46767-tcl-ion-x.jpg
TCL,6.0,3000,1,8.0,32,80.0,TCL 403,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/46063-tcl-403.jpg
TCL,6.6,5000,4,50.0,64,130.0,TCL 408,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/46017-tcl-408.jpg
TCL,6.75,5010,4,50.0,128,84.68,TCL 40 SE,https://cdn.kalvo.com/lib/img/brands/tcl.svg,https://cdn.kalvo.com/uploads/img/large/46001-tcl-40-se.jpg
Vodafone,5.5,2900,2,13.0,16,120.0,Vodafone Smart N9,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-n9.jpg
Vodafone,5.34,2460,1,8.0,16,100.0,Vodafone Smart N9 lite,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-n9-lite.jpg
Vodafone,5.7,3100,3,16.0,32,110.0,Vodafone Smart X9,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-x9.jpg
Vodafone,5.0,2000,1,5.0,8,70.0,Vodafone Smart E9,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-e9.jpg
Vodafone,5.67,2920,2,13.0,16,150.0,Vodafone Smart N10,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-n10.jpg
Vodafone,5.9,3400,3,13.0,32,180.0,Vodafone Smart V10,https://cdn.kalvo.com/lib/img/brands/vodafone.svg,https://cdn.kalvo.com/uploads/img/large/vodafone-smart-v10.jpg
Wiko,6.75,6000,8,13.0,128,200.0,Wiko Hi Enjoy 60s,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/56811-wiko-hi-enjoy-60s.jpg
Wiko,6.78,4000,8,108.0,128,270.0,Wiko 5G,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/45811-wiko-5g.jpg
Wiko,6.75,5000,4,50.0,128,140.0,Wiko 10,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/45579-wiko-10.jpg
Wiko,5.99,3730,1,8.0,16,80.0,Wiko Jerry4,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-jerry4.jpg
Wiko,5.99,3730,1,8.0,16,80.0,Wiko Y70,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y70.jpg
Wiko,5.0,2200,1,5.0,16,50.0,Wiko Y50,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y50.jpg
Wiko,6.52,5000,3,13.0,64,160.0,Wiko View4,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-view4.jpg
Wiko,6.55,5000,4,48.0,128,300.0,Wiko View5 Plus,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-view5-plus.jpg
Wiko,6.55,5000,3,48.0,64,370.0,Wiko View5,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-view5.jpg
Wiko,5.45,2500,1,5.0,8,70.0,Wiko Y51,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y51.jpg
Wiko,5.45,2500,1,5.0,32,60.0,Wiko Sunny5 Lite,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-sunny5-lite.jpg
Wiko,5.99,3000,1,5.0,32,60.0,Wiko Sunny5,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-sunny5.jpg
Wiko,6.1,3600,3,13.0,32,90.0,Wiko Y82,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y82.jpg
Wiko,5.0,2020,1,5.0,16,50.0,Wiko Y52,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y52.jpg
Wiko,6.82,6000,4,13.0,128,150.0,Wiko Power U30,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-power-u30.jpg
Wiko,6.82,5000,2,13.0,32,100.0,Wiko Power U10,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-power-u10.jpg
Wiko,6.1,3000,2,8.0,32,70.0,Wiko Y62 Plus,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y62-plus.jpg
Wiko,6.1,3000,1,5.0,16,70.0,Wiko Y62,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-y62.jpg
Wiko,6.82,6000,3,13.0,32,120.0,Wiko Power U20,https://cdn.kalvo.com/lib/img/brands/wiko.svg,https://cdn.kalvo.com/uploads/img/large/wiko-power-u20.jpg
Yezz,6.52,5000,4,16.0,64,110.0,Yezz Art 3S,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46847-yezz-art-3s.jpg
Yezz,5.0,2000,2,8.0,16,60.0,Yezz Liv 3S LTE,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46827-yezz-liv-3s-lte.jpg
Yezz,5.45,2600,2,13.0,32,70.0,Yezz Max 3,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46813-yezz-max-3.jpg
Yezz,6.1,3700,2,13.0,32,90.0,Yezz Max 3 Plus,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46797-yezz-max-3-plus.jpg
Yezz,6.26,3700,2,13.0,32,100.0,Yezz Max 3 Ultra,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46787-yezz-max-3-ultra.jpg
Yezz,6.49,5000,6,48.0,128,160.0,Yezz Art 3 Pro,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46547-yezz-art-3-pro.jpg
Yezz,6.52,5000,2,13.0,64,120.0,Yezz Art 3 Lite,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/46559-yezz-art-3-lite.jpg
Yezz,7.0,2500,2,5.0,32,70.0,Yezz EPIC 3,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-epic-3.jpg
Yezz,5.5,9000,3,16.0,32,250.0,Yezz Epic T,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-epic-t.jpg
Yezz,5.0,2000,2,8.0,16,60.0,Yezz Max 1,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-max-1.jpg
Yezz,5.45,2500,1,8.0,32,60.0,Yezz Max 2,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-max-2.jpg
Yezz,5.0,2000,1,5.0,16,50.0,Yezz LIV1,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-liv1.jpg
Yezz,5.45,2800,2,8.0,16,80.0,Yezz Max 1 Plus,https://cdn.kalvo.com/lib/img/brands/yezz.svg,https://cdn.kalvo.com/uploads/img/large/yezz-max-1-plus.jpg
Itel,6.56,5000,8,50.0,128,100.0,Itel RS4,https://cdn.kalvo.com/lib/img/brands/itel.svg,https://cdn.kalvo.com/uploads/img/large/60465-itel-rs4.jpg
Itel,6.78,5000,4,50.0,128,110.0,Itel S23+,https://cdn.kalvo.com/lib/img/brands/itel.svg,https://cdn.kalvo.com/uploads/img/large/55435-itel-s23-plus.jpg
Itel,6.6,4000,2,8.0,32,70.0,Itel A05s,https://cdn.kalvo.com/lib/img/brands/itel.svg,https://cdn.kalvo.com/uploads/img/large/54533-itel-a05s.jpg
Fairphone,6.46,4200,8,50.0,256,599.0,Fairphone 5,https://cdn.kalvo.com/lib/img/brands/fairphone.svg,https://cdn.kalvo.com/uploads/img/large/54979-fairphone-5.jpg
Fairphone,5.65,3040,4,48.0,64,440.0,Fairphone 3+,https://cdn.kalvo.com/lib/img/brands/fairphone.svg,https://cdn.kalvo.com/uploads/img/large/fairphone-3-plus.jpg
Fairphone,5.65,3040,4,12.0,64,400.0,Fairphone 3,https://cdn.kalvo.com/lib/img/brands/fairphone.svg,https://cdn.kalvo.com/uploads/img/large/fairphone-3.jpg
Fairphone,6.3,3905,6,48.0,128,400.0,Fairphone 4,https://cdn.kalvo.com/lib/img/brands/fairphone.svg,https://cdn.kalvo.com/uploads/img/large/49969-fairphone-4.jpg
Carbon,6.01,3000,8,16.0,256,800.0,Carbon 1 MK II,https://cdn.kalvo.com/lib/img/brands/carbon.svg,https://cdn.kalvo.com/uploads/img/large/carbon-1-mk-ii.jpg
Doogee,4.5,3000,8,50.0,256,179.99,Doogee Smini,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/56539-doogee-smini.jpg
Doogee,6.58,10800,12,200.0,512,449.99,Doogee V30 Pro,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/56375-doogee-v30-pro.jpg
Doogee,6.58,10800,12,50.0,256,320.0,Doogee S110,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/54583-doogee-s110.jpg
Doogee,6.52,4200,8,50.0,128,180.0,Doogee N50,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/52633-doogee-n50.jpg
Doogee,6.58,10800,12,108.0,256,420.0,Doogee V30T,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/52605-doogee-v30t.jpg
Doogee,6.58,22000,12,108.0,256,284.99,Doogee S100 Pro,https://cdn.kalvo.com/lib/img/brands/doogee.svg,https://cdn.kalvo.com/uploads/img/large/52593-doogee-s100-pro.jpg
Philips,6.21,3900,4,13.0,128,110.0,Philips PH2,https://cdn.kalvo.com/lib/img/brands/philips.svg,https://cdn.kalvo.com/uploads/img/large/philips-ph2.jpg
Philips,6.51,4700,4,13.0,32,70.0,Philips PH1,https://cdn.kalvo.com/lib/img/brands/philips.svg,https://cdn.kalvo.com/uploads/img/large/philips-ph1.jpg
Orange,6.47,4000,6,48.0,128,900.0,Orange Neva jet 5G,https://cdn.kalvo.com/lib/img/brands/orange.svg,https://cdn.kalvo.com/uploads/img/large/orange-neva-jet-5g.jpg
Panasonic,6.18,3000,4,16.0,64,350.0,Panasonic Eluga X1 Pro,https://cdn.kalvo.com/lib/img/brands/panasonic.svg,https://cdn.kalvo.com/uploads/img/large/panasonic-eluga-x1-pro.jpg
Panasonic,6.19,4000,3,13.0,32,200.0,Panasonic Eluga Z1 Pro,https://cdn.kalvo.com/lib/img/brands/panasonic.svg,https://cdn.kalvo.com/uploads/img/large/panasonic-eluga-z1-pro.jpg
Umidigi,6.6,5000,8,50.0,128,179.99,Umidigi G5,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/61559-umidigi-g5.jpg
Umidigi,6.52,5000,4,13.0,64,104.99,Umidigi G5A,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/61551-umidigi-g5a.jpg
Umidigi,6.53,6000,6,20.0,128,199.99,Umidigi Bison X20,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/61493-umidigi-bison-x20.jpg
Umidigi,6.7,5000,8,64.0,128,219.99,Umidigi A15T,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/61473-umidigi-a15t.jpg
Umidigi,6.3,5150,4,16.0,128,200.0,Umidigi F1,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/umidigi-f1.jpg
Umidigi,6.3,4150,4,12.0,128,160.0,Umidigi One Max,https://cdn.kalvo.com/lib/img/brands/umidigi.svg,https://cdn.kalvo.com/uploads/img/large/umidigi-one-max.jpg
Kyocera,5.0,3240,4,13.0,64,400.0,Kyocera DuraForce Pro 2,https://cdn.kalvo.com/lib/img/brands/kyocera.svg,https://cdn.kalvo.com/uploads/img/large/kyocera-duraforce-pro-2.jpg
RED,5.7,4500,6,12.3,128,1200.0,RED Hydrogen One,https://cdn.kalvo.com/lib/img/brands/red.svg,https://cdn.kalvo.com/uploads/img/large/red-hydrogen-one.jpg
Razer,5.72,4000,8,12.0,64,850.0,Razer Phone 2,https://cdn.kalvo.com/lib/img/brands/razer.svg,https://cdn.kalvo.com/uploads/img/large/razer-phone-2.jpg
LandRover,5.0,4000,4,16.0,64,650.0,LandRover Explore,https://cdn.kalvo.com/lib/img/brands/land-rover.svg,https://cdn.kalvo.com/uploads/img/large/landrover-explore.jpg
Sonim,2.8,3500,2,8.0,16,300.0,Sonim XP5plus,https://cdn.kalvo.com/lib/img/brands/sonim.svg,https://cdn.kalvo.com/uploads/img/large/sonim-xp5plus.jpg
Sonim,2.64,3180,2,5.0,16,340.0,Sonim XP5s,https://cdn.kalvo.com/lib/img/brands/sonim.svg,https://cdn.kalvo.com/uploads/img/large/sonim-xp5s.jpg
Sonim,2.6,1500,1,5.0,8,190.0,Sonim XP3,https://cdn.kalvo.com/lib/img/brands/sonim.svg,https://cdn.kalvo.com/uploads/img/large/sonim-xp3.jpg
Sonim,2.8,2300,2,8.0,16,240.0,Sonim XP3plus,https://cdn.kalvo.com/lib/img/brands/sonim.svg,https://cdn.kalvo.com/uploads/img/large/sonim-xp3plus.jpg
Palm,3.3,800,3,12.0,32,400.0,Palm Phone PVG100,https://cdn.kalvo.com/lib/img/brands/palm.svg,https://cdn.kalvo.com/uploads/img/large/palm-palm.jpg
CUBOT,6.58,5100,12,100.0,256,264.95,CUBOT KingKong AX,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/60315-cubot-kingkong-ax.jpg
CUBOT,6.56,5100,4,13.0,128,99.95,CUBOT A1,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/60305-cubot-a1.jpg
CUBOT,6.53,10600,12,48.0,256,151.99,CUBOT KingKong 8,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/56423-cubot-kingkong-8.jpg
CUBOT,6.56,5200,6,50.0,256,99.99,CUBOT Note 40,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/56237-cubot-note-40.jpg
CUBOT,6.56,5200,6,50.0,128,99.99,CUBOT Note 21,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/55079-cubot-note-21.jpg
CUBOT,6.56,5200,8,50.0,256,130.0,CUBOT Note 50,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/53935-cubot-note-50.jpg
CUBOT,6.78,10600,12,100.0,256,284.99,CUBOT KingKong Star,https://cdn.kalvo.com/lib/img/brands/cubot.svg,https://cdn.kalvo.com/uploads/img/large/53803-cubot-kingkong-star.jpg
HMD,6.56,5000,4,13.0,64,110.0,HMD Aura,https://cdn.kalvo.com/lib/img/brands/hmd.svg,https://cdn.kalvo.com/uploads/img/large/61689-hmd-aura.jpg
HMD,6.49,4800,6,64.0,128,600.0,HMD XR21,https://cdn.kalvo.com/lib/img/brands/hmd.svg,https://cdn.kalvo.com/uploads/img/large/61353-hmd-xr21.jpg
HMD,6.65,5000,4,50.0,128,159.99,HMD Pulse+,https://cdn.kalvo.com/lib/img/brands/hmd.svg,https://cdn.kalvo.com/uploads/img/large/60755-hmd-pulse-plus.jpg
HMD,6.65,5000,4,50.0,128,174.99,HMD Pulse Pro,https://cdn.kalvo.com/lib/img/brands/hmd.svg,https://cdn.kalvo.com/uploads/img/large/60765-hmd-pulse-pro.jpg
HMD,6.65,5000,4,13.0,64,139.97,HMD Pulse,https://cdn.kalvo.com/lib/img/brands/hmd.svg,https://cdn.kalvo.com/uploads/img/large/60775-hmd-pulse.jpg
Micromax,6.52,5000,3,8.0,32,100.0,Micromax In 2c,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-2c.jpg
Micromax,6.43,5000,4,48.0,64,150.0,Micromax In note 2,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-note-2.jpg
Micromax,6.52,5000,2,13.0,32,80.0,Micromax In 1b,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-1b.jpg
Micromax,6.67,5000,4,48.0,64,130.0,Micromax In note 1,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-note-1.jpg
Micromax,6.67,5000,4,48.0,64,120.0,Micromax In 1,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-1.jpg
Micromax,6.52,5000,4,13.0,64,90.0,Micromax In 2b,https://cdn.kalvo.com/lib/img/brands/micromax.svg,https://cdn.kalvo.com/uploads/img/large/micromax-in-2b.jpg
